review_id,condition_id,model,model_label,mode,mode_label,question_id,question,category,language,params_b,family,wall_seconds,gpt_human_quality_score,deepseek_human_quality_score,ensemble_human_quality_score,score_abs_diff_mean,score_exact_agreement_count,primary_failure_tag_agreement,gpt_answer_acceptance,gpt_readability,gpt_citation_usefulness,gpt_over_answering_risk,gpt_primary_failure_tag,gpt_secondary_failure_tag,gpt_notes,deepseek_answer_acceptance,deepseek_readability,deepseek_citation_usefulness,deepseek_over_answering_risk,deepseek_primary_failure_tag,deepseek_secondary_failure_tag,deepseek_notes,ensemble_answer_acceptance,ensemble_readability,ensemble_citation_usefulness,ensemble_over_answering_risk,ensemble_clean_pass,two_judge_unanimous_clean_pass,blocking_bad_case,blocking_reasons
s30_review_0220,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_020,"I need to buy textbooks for Spring 2026 courses. Where should I check the official textbook purchase information, and what details should I not expect the chatbot to know?",course_materials,en,4.0,Qwen3.5,8.116,0.875,1.0,0.9375,0.25,3,False,2.0,2.0,2.0,1.0,over_answering,none,Solid answer with minor extrapolation about cost calculation and course specifics.,2.0,2.0,2.0,0.0,none,none,"The answer is accurate, well-structured, and appropriately cautious about the limits of the chatbot's knowledge, with all claims supported by the provided evidence.",2.0,2.0,2.0,0.5,True,False,False,
s30_review_0221,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_021,What are the mandatory courses I need to take after coming to ICU?,curriculum,en,4.0,Qwen3.5,2.175,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,evidence_insufficient,none,Cautious but misses possible required-course guidance.,1.0,2.0,1.0,0.0,other,none,"The model correctly identifies that the retrieved evidence is insufficient to answer the question and does not fabricate any information, but it fails to mention the one mandatory course (Introduction to Christianity) that is actually present in the evidence, making it only partly useful.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0222,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_021,What are the mandatory courses I need to take after coming to ICU?,curriculum,en,4.0,Qwen3.5,13.604,0.625,0.625,0.625,0.5,2,False,1.0,1.0,2.0,1.0,over_answering,missing_key_condition,Too broad and overstates major/final-year requirements as mandatory courses.,1.0,2.0,1.0,1.0,unsupported_claim,none,"The answer is mostly useful but incorrectly presents 'Major Foundation Courses' as a mandatory category and implies a fixed 18-credit general education requirement for all, which is not fully supported by the evidence.",1.0,1.5,1.5,1.0,False,False,False,
s30_review_0223,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,4.0,Qwen3.5,2.112,0.75,0.75,0.75,0.0,4,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Cautious but misses the required Introduction to Christianity guidance.,1.0,2.0,1.0,0.0,retrieval_miss,none,"The model correctly identifies that the retrieved evidence lacks a clear mandatory course rule, but it fails to mention that GEX001 (Introduction to Christianity) is a required course for all students as indicated in the reference answer, making the response partly useful but incomplete.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0224,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,4.0,Qwen3.5,9.744,0.75,0.375,0.5625,0.75,1,False,1.0,2.0,2.0,1.0,missing_key_condition,unsupported_claim,Focuses on language programs and misses the all-student course.,0.0,2.0,1.0,2.0,unsupported_claim,citation_mismatch,"The answer incorrectly claims ELA is mandatory for English Language Based Admissions and misstates the mandatory course for most applicants, contradicting the retrieved evidence which specifies ELA for Japanese-based admissions and JLP for English-based admissions.",0.5,2.0,1.5,1.5,False,False,True,deepseek_acceptance_0
s30_review_0225,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,4.0,Qwen3.5,4.992,0.625,0.625,0.625,0.0,4,True,1.0,2.0,1.0,1.0,missing_key_condition,citation_mismatch,Covers language route but omits PE and has garbled official-page guidance.,1.0,2.0,1.0,1.0,missing_key_condition,evidence_insufficient,回答は語学必修要件を正しく示しているが、保健体育の必修科目（健康科学、PEエクササイズ）に言及しておらず、質問の「必ず履修しなければならない科目」の一部が欠落している。,1.0,2.0,1.0,1.0,False,False,False,
s30_review_0226,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,4.0,Qwen3.5,10.166,1.0,0.75,0.875,0.5,2,False,2.0,2.0,2.0,0.0,none,none,"Covers PE, language route, and official pages.",1.0,2.0,2.0,1.0,evidence_insufficient,none,回答は保健体育と語学の必修科目を正確に示しているが、卒業要件の全必修科目を網羅しているかのように読めるため、証拠不足のまま完全な一覧と誤解されるリスクがある。,1.5,2.0,2.0,0.5,True,False,False,
s30_review_0227,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,4.0,Qwen3.5,4.331,0.625,0.25,0.4375,0.75,2,False,1.0,1.0,2.0,1.0,language_or_format_failure,missing_key_condition,Answers in English and lists PE requirements without the incomplete-evidence caveat.,1.0,1.0,0.0,2.0,citation_mismatch,over_answering,"The answer invents URLs not present in the evidence and implies these are the only required courses, while the evidence only covers physical education requirements and the question asks for all required courses.",1.0,1.0,1.0,1.5,False,False,True,ensemble_quality_below_0.50
s30_review_0228,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,4.0,Qwen3.5,7.885,0.75,0.625,0.6875,0.25,3,False,1.0,2.0,2.0,1.0,missing_key_condition,over_answering,Gives PE requirements but suggests social media and teacher-certification details without the key limitation.,1.0,2.0,1.0,1.0,over_answering,citation_mismatch,答案正确列出了保健体育必修课，但建议查看官方社交媒体账号获取课程信息缺乏证据支持，且未明确说明证据不足以提供完整必修课清单，存在轻微过度回答。,1.0,2.0,1.5,1.0,False,False,False,
s30_review_0229,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,4.0,Qwen3.5,0.512,0.625,0.5,0.5625,0.25,3,False,1.0,1.0,1.0,0.0,missing_key_condition,language_or_format_failure,Cautious but in English and omits the available AI-policy guidance.,1.0,1.0,0.0,0.0,retrieval_miss,citation_mismatch,回答は安全だが、引用された証拠[1]と[2]は質問に関連せず、実際の関連証拠[5]を引用していないため、引用の有用性が低い。,1.0,1.0,0.5,0.0,False,False,False,
s30_review_0230,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,4.0,Qwen3.5,11.336,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers the AI policy, originality, citation, and plagiarism cautions.",2.0,2.0,2.0,0.0,none,none,回答は検索された証拠に基づいており、剽窃のリスクと出典明示の必要性を正確に伝え、安全で有用である。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0231,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,4.0,Qwen3.5,0.221,0.75,0.375,0.5625,0.75,1,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Fails to report the explicit senior-thesis generative-AI rule.,0.0,1.0,0.0,0.0,retrieval_miss,evidence_insufficient,"The model answer claims evidence is insufficient, but the retrieved evidence [5] explicitly states the policy; the answer is misleading and fails to provide the available information.",0.5,1.5,0.5,0.0,False,False,True,deepseek_acceptance_0
s30_review_0232,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,4.0,Qwen3.5,6.968,0.75,1.0,0.875,0.5,2,False,1.0,2.0,2.0,1.0,over_answering,none,Overstates the answer as a blanket no instead of allowed only when authorized.,2.0,2.0,2.0,0.0,none,none,"The answer accurately reflects the retrieved evidence, is clearly written, properly cites the relevant policy, and does not over-answer.",1.5,2.0,2.0,0.5,True,False,False,
s30_review_0233,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,4.0,Qwen3.5,4.442,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,evidence_insufficient,Quotes the key policy but incorrectly concludes the evidence is insufficient.,1.0,2.0,1.0,0.0,evidence_insufficient,none,模型回答正确指出证据不足，但未充分利用证据[2]中明确禁止未经授权使用的关键信息，导致回答不够完整。,1.0,2.0,1.5,0.0,False,False,False,
s30_review_0234,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,4.0,Qwen3.5,15.349,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Gives the policy-based answer and advises prior instructor confirmation for any permitted use.,2.0,2.0,2.0,0.0,none,none,答案准确反映了ICU政策，明确禁止在毕业论文中使用ChatGPT，并正确引用了相关证据，同时指出了例外情况，清晰且有用。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0235,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,4.0,Qwen3.5,2.077,0.75,1.0,0.875,0.5,2,False,1.0,1.0,2.0,0.0,language_or_format_failure,none,Correct content but answers in English to a Japanese question.,2.0,2.0,2.0,0.0,none,none,回答は証拠に基づいて正確に鏑木先生の担当科目を列挙し、明瞭で引用も適切である。,1.5,1.5,2.0,0.0,True,False,False,
s30_review_0236,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,4.0,Qwen3.5,8.637,0.375,0.5,0.4375,0.75,1,False,0.0,1.0,1.0,1.0,unsupported_claim,language_or_format_failure,Misreads the name and incorrectly says no course can be identified.,0.0,2.0,0.0,0.0,retrieval_miss,none,回答は「鏑木先生の授業は見つからない」としているが、参照回答では鏑木先生の授業が複数確認されており、検索結果が不十分なため誤った結論を導いている。,0.0,1.5,0.5,0.5,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0237,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,4.0,Qwen3.5,3.051,0.75,0.875,0.8125,0.25,3,False,1.0,1.0,2.0,0.0,language_or_format_failure,none,Correct content but answers in English to a Chinese question.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer correctly identifies two courses from the evidence but omits two other courses (ISC314 and ISC315) that are listed in the reference answer, making it incomplete.",1.0,1.5,2.0,0.0,False,False,False,
s30_review_0238,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,4.0,Qwen3.5,10.806,0.625,1.0,0.8125,0.75,1,False,1.0,1.0,1.0,0.0,language_or_format_failure,evidence_insufficient,Answers in English and says no Kaburagi course is in the retrieved set.,2.0,2.0,2.0,0.0,none,none,模型回答正确指出检索证据中无鏑木先生课程记录，并列出所有可用教师，回答安全、清晰且引用恰当。,1.5,1.5,1.5,0.0,True,False,False,
s30_review_0239,condition_bcf21805,Qwen/Qwen3.5-4B,Qwen3.5 4B,single_shot,single-shot,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,4.0,Qwen3.5,1.781,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers Registration Result, advisor approval, timing, and rechecking after changes.",2.0,2.0,2.0,0.0,none,none,"The answer accurately reflects the retrieved evidence, is clear and concise, and provides proper citations for all key claims.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0240,condition_8a18ba17,Qwen/Qwen3.5-4B,Qwen3.5 4B,agentic,agentic,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,4.0,Qwen3.5,6.816,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers Registration Result, advisor approval, changes, and student responsibility.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes the key steps from the evidence, is clearly written, and citations support the claims.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0241,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,2.0,Gemma 4,151.561,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers placement, in-class reassessment, and official sources.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes placement criteria and official sources from the retrieved evidence, is clearly formatted, and includes proper citations.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0242,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,2.0,Gemma 4,5.311,0.75,0.75,0.75,0.0,4,True,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Omits the in-class reassessment and JLP Office while citing only partial support.,1.0,2.0,1.0,0.0,missing_key_condition,none,The answer correctly states placement is by test but omits the in-class reassessment and does not direct the student to the official JLP page or office for official information.,1.0,2.0,1.0,0.0,False,False,False,
s30_review_0243,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_002,"I missed the normal course registration day because I was sick. Can I still register or change my courses, and what part of the procedure should I pay attention to?",registration,en,2.0,Gemma 4,2.214,0.875,1.0,0.9375,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Omits advisor approval and the late-registration fee.,2.0,2.0,2.0,0.0,none,none,"The answer accurately reflects the retrieved evidence, is clear and concise, and provides proper citations for all key claims.",1.5,2.0,2.0,0.0,True,False,False,
